"row_id";"pedido";"data_pedido";"data_envio";"tipo_envio";"id_cliente";"nome_cliente";"Segmento";"Cidade";"Estado";"pais";"regiao";"material";"Categoria";"sub_categoria";"desc_material";"Vendas";"Quantidade";"Desconto";"Lucro"
102;MX-2022-165708;"12/5/2022";"12/10/2022";Classe padrão;CC-12040;Camila Costa;Pequenas e Medias Empresas;Camagüey;Camagüey;Cuba;Caribe;MAT-CO-10001674;Material de escritório;Colchetes;Stockwell Alfinetes, Tamanhos variados;"394";5;"0";"51"
103;US-2022-103051;"11/5/2022";"11/11/2022";Classe padrão;VC-21400;Vitor Cardoso;Varejo;Ocotlán;Jalisco;México;Norte;MÓV-CA-10002289;Móveis;Cadeiras;Office Star Cadeira dobrável, Vermelho;"2445,6";5;"0,2";-275,4
104;US-2022-103051;"11/5/2022";"11/11/2022";Classe padrão;VC-21400;Vitor Cardoso;Varejo;Ocotlán;Jalisco;México;Norte;MAT-AR-10002650;Material de escritório;Arte;Sanford Canetas, Metal;"164,8";2;"0";"22,8"
105;MX-2022-151988;"12/1/2022";"12/3/2022";Segunda classe;NC-19150;Nicolas Castro;Varejo;Cholula;Puebla;México;Norte;MAT-EN-10004878;Material de escritório;Envelopes;Jiffy Envelope com fecho, Conjunto de 50;"56,8";1;"0";"22,6"
106;MX-2021-141915;"10/11/2021";"10/17/2021";Classe padrão;LS-17350;Livia Santos;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-CA-10003721;Móveis;Cadeiras;HON Protetor de piso, Vermelho;"2665,44";9;"0,2";"66,24"
107;US-2020-150623;"9/28/2020";"10/3/2020";Classe padrão;GO-14785;Giovanna Oliveira;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10004531;Material de escritório;Papel;Green Bar Artigos de papelaria, Reciclado;"772,8";3;"0,2";-10,2
108;US-2023-112368;"6/8/2023";"6/12/2023";Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AR-10001367;Material de escritório;Arte;Stanley Canetas, Azul;"160,8";4;"0,4";-53,6
109;US-2023-112368;"6/8/2023";"6/12/2023";Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-PA-10004245;Material de escritório;Papel;Green Bar Agenda, Embalagem com 12;"111,72";1;"0,4";-1,88
110;MX-2022-135895;"9/5/2022";"9/5/2022";No mesmo dia;PA-19420;Paulo Alves;Grande Empresa;Jiutepec;Morelos;México;Norte;TEC-AC-10004658;Tecnologia;Acessórios;SanDisk Mouse, Reciclado;"481,6";2;"0";"134,8"
111;MX-2023-162152;"8/15/2023";"8/22/2023";Classe padrão;SS-20680;Sophia Santos;Pequenas e Medias Empresas;Tijuana;Baixa Califórnia;México;Norte;TEC-TE-10002655;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanhos variados;"4650";5;"0";"279"
112;MX-2021-121006;"11/9/2021";"11/13/2021";Classe padrão;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MAT-MA-10001979;Material de escritório;Materiais;Fiskars Régua, Aço;"461";5;"0";"101"
113;US-2022-130631;"9/17/2022";"9/22/2022";Segunda classe;SC-20275;Samuel Costa;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-PA-10003161;Material de escritório;Papel;Enermax Agenda, Multicolorido;"669,48";7;"0,4";-167,72
114;US-2022-130631;"9/17/2022";"9/22/2022";Segunda classe;SC-20275;Samuel Costa;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-PA-10000468;Material de escritório;Papel;SanDisk Papel de pergaminho, Multicolorido;"652,32";9;"0,4";"85,32"
115;US-2022-130631;"9/17/2022";"9/22/2022";Segunda classe;SC-20275;Samuel Costa;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-AR-10003216;Material de escritório;Armazenamento;Tenex Armários, Industrial;"4092,6";5;"0,4";"204,6"
116;MX-2023-145051;"2/25/2023";"3/2/2023";Classe padrão;VM-21085;Victor Martins;Varejo;Santa Cruz de Barahona;Barahona;República Dominicana;Caribe;MAT-CO-10001160;Material de escritório;Colchetes;Stockwell Grampos, Embalagem tipo bulk;"277,6";5;"0,2";"13,6"
117;MX-2023-167801;"11/28/2023";"12/2/2023";Segunda classe;SS-20410;Sarah Santos;Varejo;Curitiba;Paraná;Brasil;Sul;TEC-TE-10003100;Tecnologia;Telefones;Cisco Smart Phone, Embalagem tipo bulk;"4619";5;"0";"1016"
118;MX-2022-117471;"8/15/2022";"8/19/2022";Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-AC-10002648;Material de escritório;Eletrônicos;KitchenAid Geladeira, Branco;"10521,6";3;"0";"0"
119;MX-2022-117471;"8/15/2022";"8/19/2022";Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-EN-10003914;Material de escritório;Envelopes;Jiffy Com lacre, Prata;"1846,6";7;"0";"331,8"
120;MX-2022-117471;"8/15/2022";"8/19/2022";Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-CO-10002140;Material de escritório;Colchetes;Accos Elásticos, Metal;"336";3;"0";"97,2"
121;US-2021-146360;"3/15/2021";"3/19/2021";Classe padrão;MA-18685;Matheus Almeida;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-EN-10000091;Material de escritório;Envelopes;Cameo Malote, Vermelho;"1019,4";5;"0,4";-527,6
122;US-2021-112032;"3/20/2021";"3/24/2021";Classe padrão;NR-19195;Nicolas Rocha;Pequenas e Medias Empresas;Guanare;Portuguesa;Venezuela;Sul;MAT-AR-10004240;Material de escritório;Arte;Stanley Bloco de desenho, Metal;"731,04";4;"0,4";-12,96
123;US-2020-138842;"12/30/2020";"1/3/2021";Classe padrão;NC-19150;Nicolas Castro;Varejo;Carrefour;Ouest;Haiti;Caribe;MÓV-ES-10002212;Móveis;Estantes;Dania Conjunto de pratelheiras, Preto;"2731,2";4;"0,4";-956
124;US-2020-138842;"12/30/2020";"1/3/2021";Classe padrão;NC-19150;Nicolas Castro;Varejo;Carrefour;Ouest;Haiti;Caribe;TEC-MÁ-10000379;Tecnologia;Máquinas;Panasonic Impressora, Branco;"1059,6";2;"0,7";-1271,6
125;MX-2023-148488;"6/4/2023";"6/6/2023";Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MÓV-CA-10001401;Móveis;Cadeiras;Novimex Cadeira de praia, Preto;"1451";5;"0";"638"
126;MX-2023-148488;"6/4/2023";"6/6/2023";Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;TEC-CO-10000153;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Colorida;"1918,5552";2;"0,002";"745,7552"
127;MX-2023-148488;"6/4/2023";"6/6/2023";Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MAT-EN-10003545;Material de escritório;Envelopes;GlobeWeis Com lacre, Reciclado;"1992";8;"0";"636,8"
128;MX-2023-148488;"6/4/2023";"6/6/2023";Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;"1912";2;"0";"382,4"
129;MX-2023-148488;"6/4/2023";"6/6/2023";Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MAT-AR-10002409;Material de escritório;Arte;Boston Tela, Embalagem tipo bulk;"1078,2";3;"0";"517,2"
130;MX-2020-158771;"1/4/2020";"1/11/2020";Classe padrão;BP-11305;Bianca Pereira;Pequenas e Medias Empresas;Manzanillo;Granma;Cuba;Caribe;MAT-EN-10003803;Material de escritório;Envelopes;Jiffy Malote, Conjunto de 50;"1857,6";6;"0";"36"
131;MX-2023-135265;"12/25/2023";"12/31/2023";Classe padrão;DB-12880;Diego Barros;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-PA-10003855;Material de escritório;Papel;Green Bar Agenda, Reciclado;"474";3;"0";"222,6"
132;US-2022-130239;"11/15/2022";"11/20/2022";Classe padrão;LC-17080;Leonor Cunha;Varejo;Irapuato;Guanajuato;México;Norte;MÓV-ES-10001915;Móveis;Estantes;Dania Biblioteca, Tradicional;"9664";5;"0,2";-967
133;US-2023-118752;"9/29/2023";"10/4/2023";Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CO-10000354;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Metal;"141,44";2;"0,2";-12,56
134;US-2023-118752;"9/29/2023";"10/4/2023";Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10002363;Material de escritório;Fichários;Ibico Divisórias, Durável;"55,52";1;"0,2";-7,68
135;MX-2023-128762;"10/29/2023";"11/3/2023";Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Mendoza;Mendoza;Argentina;Sul;MAT-ET-10001772;Material de escritório;Etiquetas;HON Etiquetas redondas, Branco;"133,2";5;"0,4";"4,2"
136;MX-2023-128762;"10/29/2023";"11/3/2023";Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Mendoza;Mendoza;Argentina;Sul;MAT-AC-10001496;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Prata;"3732,84";3;"0,4";"497,64"
137;MX-2023-128762;"10/29/2023";"11/3/2023";Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Mendoza;Mendoza;Argentina;Sul;MAT-FI-10000270;Material de escritório;Fichários;Wilson Jones Perfurador, Econômico;"55,98";1;"0,7";-130,62
138;US-2021-105949;"3/11/2021";"3/13/2021";Primeira classe;BC-11140;Beatriz Castro;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-AR-10003555;Material de escritório;Arte;Boston Apontador, Embalagem tipo bulk;"818,16";7;"0,4";-14,84
139;MX-2020-165337;"5/24/2020";"5/29/2020";Classe padrão;RP-20020;Renan Pinto;Varejo;Guanajuato;Guanajuato;México;Norte;TEC-MÁ-10003575;Tecnologia;Máquinas;Okidata Impressora de crachás, Branco;"4646,4";4;"0";"1718,4"
140;MX-2022-158071;"10/16/2022";"10/20/2022";Classe padrão;LP-17500;Luana Pinto;Varejo;Caxias do Sul;Rio Grande do Sul;Brasil;Sul;TEC-MÁ-10001128;Tecnologia;Máquinas;Panasonic Impressora de crachás, Durável;"3478,8";3;"0";"1217,4"
141;MX-2022-158071;"10/16/2022";"10/20/2022";Classe padrão;LP-17500;Luana Pinto;Varejo;Caxias do Sul;Rio Grande do Sul;Brasil;Sul;MAT-FI-10000594;Material de escritório;Fichários;Wilson Jones Pasta argolada, Durável;"290,4";3;"0";"19,8"
142;MX-2021-163272;"5/7/2021";"5/11/2021";Classe padrão;LA-16615;Laura Almeida;Grande Empresa;Tlaquepaque;Jalisco;México;Norte;TEC-CO-10002761;Tecnologia;Copiadoras;Brother Copiadora, Par;"3490,2056";2;"0,002";"657,4056"
143;MX-2021-163272;"5/7/2021";"5/11/2021";Classe padrão;LA-16615;Laura Almeida;Grande Empresa;Tlaquepaque;Jalisco;México;Norte;MAT-ET-10001964;Material de escritório;Etiquetas;Avery Etiquetas jurídicas, Durável;"234,6";3;"0";"93,6"
144;MX-2021-163272;"5/7/2021";"5/11/2021";Classe padrão;LA-16615;Laura Almeida;Grande Empresa;Tlaquepaque;Jalisco;México;Norte;MAT-EN-10002322;Material de escritório;Envelopes;Kraft Envelope kraft, Conjunto de 50;"706,4";4;"0";"70,4"
145;MX-2020-105298;"6/9/2020";"6/13/2020";Classe padrão;ER-13810;Erick Ribeiro;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-AC-10000736;Tecnologia;Acessórios;Enermax Cartão de memória, Reciclado;"1795,2";3;"0,2";"403,8"
146;MX-2020-105298;"6/9/2020";"6/13/2020";Classe padrão;ER-13810;Erick Ribeiro;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CO-10002080;Material de escritório;Colchetes;Advantus Prendedores de papel, Tamanhos variados;"178,56";2;"0,2";-27,04
147;US-2021-116750;"7/22/2021";"7/26/2021";Segunda classe;BG-11710;Bruna Goncalves;Varejo;Choloma;Cortés;Honduras;Central;MAT-AR-10001693;Material de escritório;Armazenamento;Fellowes Carrinho bandeja, Metal;"2182,08";4;"0,4";-1273,12
148;US-2021-116750;"7/22/2021";"7/26/2021";Segunda classe;BG-11710;Bruna Goncalves;Varejo;Choloma;Cortés;Honduras;Central;MAT-ET-10003933;Material de escritório;Etiquetas;HON Etiquetas para organização de pastas, Vermelho;"67,68";2;"0,4";-20,32
149;US-2021-116750;"7/22/2021";"7/26/2021";Segunda classe;BG-11710;Bruna Goncalves;Varejo;Choloma;Cortés;Honduras;Central;TEC-CO-10004163;Tecnologia;Copiadoras;Hewlett Copiadora, Colorida;"4227,6208";4;"0,402";-1781,9792
150;US-2021-116750;"7/22/2021";"7/26/2021";Segunda classe;BG-11710;Bruna Goncalves;Varejo;Choloma;Cortés;Honduras;Central;TEC-AC-10001101;Tecnologia;Acessórios;Logitech Teclado numérico, Programável;"573,84";3;"0,4";"57,24"
151;MX-2022-106782;"10/20/2022";"10/24/2022";Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MÓV-CA-10003698;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Vermelho;"1957,8";3;"0";"97,8"
152;MX-2022-106782;"10/20/2022";"10/24/2022";Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MAT-FI-10003394;Material de escritório;Fichários;Avery Divisórias, Transparente;"193";5;"0";"71"
153;MX-2022-106782;"10/20/2022";"10/24/2022";Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MÓV-CA-10001610;Móveis;Cadeiras;Office Star Cadeira de praia, Ajustável;"1931";5;"0";"791"
154;US-2021-137526;"7/7/2021";"7/14/2021";Classe padrão;LP-16990;Leonardo Pereira;Grande Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-FI-10000837;Material de escritório;Fichários;Wilson Jones Encadernadora, Durável;"807,36";3;"0,2";-111,24
155;MX-2020-140032;"7/15/2020";"7/21/2020";Classe padrão;GO-14785;Giovanna Oliveira;Grande Empresa;Juazeiro;Bahia;Brasil;Sul;MAT-MA-10003063;Material de escritório;Materiais;Acme Tesouras, Industrial;"1030,8";3;"0";"267,6"
156;MX-2021-144862;"11/9/2021";"11/15/2021";Classe padrão;LM-17230;Letícia Martins;Varejo;Managua;Managua;Nicarágua;Central;MÓV-MÓ-10003693;Móveis;Móveis;Deflect-O Lâmpada, Premium;"587";5;"0";"93"
157;MX-2021-144862;"11/9/2021";"11/15/2021";Classe padrão;LM-17230;Letícia Martins;Varejo;Managua;Managua;Nicarágua;Central;MAT-PA-10003325;Material de escritório;Papel;Green Bar Artigos de papelaria, Embalagem com 12;"1050,6";3;"0";"367,2"
158;MX-2021-137659;"11/4/2021";"11/4/2021";No mesmo dia;SM-20530;Sofia Melo;Varejo;Hermosillo;Sonora;México;Norte;MAT-PA-10001069;Material de escritório;Papel;Xerox Resma, Multicolorido;"370";2;"0";"36,8"
159;MX-2021-137659;"11/4/2021";"11/4/2021";No mesmo dia;SM-20530;Sofia Melo;Varejo;Hermosillo;Sonora;México;Norte;MAT-FI-10003793;Material de escritório;Fichários;Wilson Jones Divisórias, Reciclado;"136,2";3;"0";"64,8"
160;MX-2023-133053;"12/18/2023";"12/20/2023";Segunda classe;GF-14740;Giovanna Ferreira;Grande Empresa;Cienfuegos;Cienfuegos;Cuba;Caribe;MAT-AR-10002249;Material de escritório;Arte;Sanford Tela, Azul;"1684";5;"0";"33"
161;MX-2023-133053;"12/18/2023";"12/20/2023";Segunda classe;GF-14740;Giovanna Ferreira;Grande Empresa;Cienfuegos;Cienfuegos;Cuba;Caribe;MAT-EN-10000514;Material de escritório;Envelopes;Cameo Com lacre, Conjunto de 50;"1526,4";6;"0";"350,4"
162;MX-2021-133375;"7/12/2021";"7/12/2021";No mesmo dia;VO-21535;Vitór Oliveira;Pequenas e Medias Empresas;Pinar del Rio;Pinar del Rio;Cuba;Caribe;MAT-AR-10003420;Material de escritório;Armazenamento;Tenex Bandejas, Industrial;"2552,2";7;"0";"994"
163;MX-2021-133375;"7/12/2021";"7/12/2021";No mesmo dia;VO-21535;Vitór Oliveira;Pequenas e Medias Empresas;Pinar del Rio;Pinar del Rio;Cuba;Caribe;MAT-AR-10004761;Material de escritório;Arte;Crayola Tela, Metal;"2104,8";6;"0";"757,2"
164;US-2023-155194;"7/24/2023";"7/29/2023";Classe padrão;VS-21580;Vitor Silva;Varejo;Guacara;Carabobo;Venezuela;Sul;MAT-AC-10002530;Material de escritório;Eletrônicos;Breville Micro-ondas, Prata;"3629,52";3;"0,4";-605,28
165;MX-2021-133305;"11/24/2021";"11/26/2021";Primeira classe;AR-10345;Alice Ribeiro;Grande Empresa;Mexicali;Baixa Califórnia;México;Norte;MÓV-ES-10003278;Móveis;Estantes;Safco Biblioteca, Branco;"8369,28";4;"0,2";"2301,28"
166;MX-2021-107146;"8/1/2021";"8/6/2021";Segunda classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;Ilopango;San Salvador;El Salvador;Central;MÓV-CA-10003698;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Vermelho;"3263";5;"0";"163"
167;MX-2021-107146;"8/1/2021";"8/6/2021";Segunda classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;Ilopango;San Salvador;El Salvador;Central;MÓV-CA-10000196;Móveis;Cadeiras;SAFCO Cadeira dobrável, Preto;"2776";5;"0";"27"
168;MX-2022-127621;"11/21/2022";"11/24/2022";Segunda classe;EF-13630;Enzo Ferreira;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10002542;Móveis;Cadeiras;HON Protetor de piso, Par;"308,16";1;"0,2";"96,16"
169;US-2022-103513;"12/27/2022";"12/29/2022";Segunda classe;YC-21880;Yasmin Correia;Grande Empresa;Salta;Salta;Argentina;Sul;MAT-PA-10004384;Material de escritório;Papel;Xerox Caderno, Reciclado;"105,12";1;"0,4";-28,08
170;MX-2022-131436;"12/7/2022";"12/13/2022";Classe padrão;BR-11200;Beatriz Rocha;Varejo;Tijuana;Baixa Califórnia;México;Norte;MÓV-CA-10001035;Móveis;Cadeiras;HON Poltrona, Vermelho;"7314,24";3;"0,2";"1188,24"
171;MX-2020-104626;"7/22/2020";"7/27/2020";Classe padrão;FM-14170;Fábio Melo;Varejo;Managua;Managua;Nicarágua;Central;MÓV-ES-10004528;Móveis;Estantes;Ikea Estante, Metal;"6508,8";8;"0";"324,8"
172;MX-2022-141446;"3/23/2022";"3/29/2022";Classe padrão;LP-17500;Luana Pinto;Varejo;Morelia;Michoacán;México;Norte;MAT-FI-10001212;Material de escritório;Fichários;Acco Divisórias, Transparente;"107,2";2;"0";"44,8"
173;MX-2022-141446;"3/23/2022";"3/29/2022";Classe padrão;LP-17500;Luana Pinto;Varejo;Morelia;Michoacán;México;Norte;TEC-CO-10001546;Tecnologia;Copiadoras;HP Tinta, Par;"3425,136";4;"0,002";"610,736"
174;MX-2022-141446;"3/23/2022";"3/29/2022";Classe padrão;LP-17500;Luana Pinto;Varejo;Morelia;Michoacán;México;Norte;MAT-AC-10000862;Material de escritório;Eletrônicos;Hamilton Beach Liquidificador, Preto;"469,8";1;"0";"98,6"
175;MX-2022-141446;"3/23/2022";"3/29/2022";Classe padrão;LP-17500;Luana Pinto;Varejo;Morelia;Michoacán;México;Norte;TEC-AC-10002586;Tecnologia;Acessórios;Belkin Pen drive, Durável;"562";2;"0";"151,6"
176;MX-2022-119795;"11/19/2022";"11/24/2022";Classe padrão;JL-15685;Julia Lima;Grande Empresa;Delgado;San Salvador;El Salvador;Central;MAT-FI-10003646;Material de escritório;Fichários;Cardinal Encadernadora, Econômico;"1659";5;"0";"199"
177;MX-2022-119795;"11/19/2022";"11/24/2022";Classe padrão;JL-15685;Julia Lima;Grande Empresa;Delgado;San Salvador;El Salvador;Central;MAT-EN-10003731;Material de escritório;Envelopes;Ames Envelope com fecho, Prata;"128";2;"0";"49,6"
178;MX-2022-119795;"11/19/2022";"11/24/2022";Classe padrão;JL-15685;Julia Lima;Grande Empresa;Delgado;San Salvador;El Salvador;Central;MAT-PA-10003577;Material de escritório;Papel;Green Bar Resma, Premium;"1190,4";6;"0";"10,8"
179;MX-2022-120453;"6/25/2022";"6/27/2022";Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-ES-10000278;Móveis;Estantes;Safco Estante, Metal;"4948";5;"0";"1138"
180;MX-2022-120453;"6/25/2022";"6/27/2022";Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AC-10004138;Material de escritório;Eletrônicos;Cuisinart Micro-ondas, Preto;"11115,6";6;"0";"2000,4"
181;MX-2022-120453;"6/25/2022";"6/27/2022";Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-AC-10001228;Tecnologia;Acessórios;Belkin Teclado numérico, Reciclado;"3704";10;"0";"554"
182;MX-2022-120453;"6/25/2022";"6/27/2022";Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-ES-10001576;Móveis;Estantes;Sauder Conjunto de pratelheiras, Branco;"3942";3;"0";"906,6"
183;MX-2022-120453;"6/25/2022";"6/27/2022";Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AR-10004134;Material de escritório;Armazenamento;Smead Caixa, Tamanho real;"144";2;"0";"32,8"
184;US-2021-122539;"11/13/2021";"11/13/2021";No mesmo dia;VR-21775;Vitória Rocha;Grande Empresa;Carrefour;Ouest;Haiti;Caribe;MAT-PA-10003731;Material de escritório;Papel;Eaton Resma, Embalagem com 12;"613,8";5;"0,4";-379,2
185;MX-2023-141684;"10/16/2023";"10/19/2023";Segunda classe;GA-14995;Gustavo Araujo;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10004795;Tecnologia;Telefones;Samsung Telefone do escritório, Tamanho real;"1418,88";4;"0,2";"194,88"
186;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;MAT-EN-10001524;Material de escritório;Envelopes;Jiffy Com lacre, Conjunto de 50;"743,4";3;"0";"178,2"
187;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;MÓV-CA-10004158;Móveis;Cadeiras;Harbour Creations Banqueta, Par;"1215,8";1;"0";"158"
188;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;TEC-CO-10003274;Tecnologia;Copiadoras;Sharp Copiadora para uso pessoal, Par;"1596,8";2;"0,002";"700,8"
189;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;MÓV-ME-10002119;Móveis;Mesas;Bevis Mesa de conferência, Montado;"14803,68";3;"0,2";"3330,48"
190;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;MÓV-ME-10001403;Móveis;Mesas;HON Mesa de conferência, Preto;"9829,12";2;"0,2";-122,88
191;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;TEC-TE-10002385;Tecnologia;Telefones;Motorola Caixa de som, Azul;"3467,4";3;"0";"1005"
192;MX-2022-148453;"12/21/2022";"12/23/2022";Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;TEC-AC-10003371;Tecnologia;Acessórios;Memorex Pen drive, Durável;"197,4";1;"0";"96,6"
193;MX-2023-102351;"11/19/2023";"11/24/2023";Classe padrão;CC-12445;Cauã Correia;Varejo;Zapopan;Jalisco;México;Norte;MAT-EN-10000917;Material de escritório;Envelopes;Ames Fita dupla face, Reciclado;"583";5;"0";"151"
194;MX-2021-144841;"2/16/2021";"2/22/2021";Classe padrão;BC-11485;Breno Cardoso;Pequenas e Medias Empresas;Ibagué;Tolima;Colômbia;Sul;MAT-EN-10000953;Material de escritório;Envelopes;Ames Malote, Vermelho;"1297,6";4;"0";"428"
